date,AAPL,MSFT,XOM,AMZN,JNJ,JPM,GE,WFC,FB,GOOG,T,GOOGL,PG,SPY,BAC,CVX,VZ,WMT,BRK,PFE,BRK,KO,INTC,C,BUD,DIS,CMCSA,HD,MRK,IBM,ORCL,UNH,CSCO,PEP,V,PM,MO,SLB,MA,AMGN,MMM,ABBV,MCD,RY,MDT,BMY,QCOM,BA,GS,GILD,TD,IVV,UTX,CELG,WBA,HON,USB,UNP,CVS,LLY,SBUX,RAI,MS,UPS,AGN,CHTR,TWX,LMT,TXN,ACN,PCLN,UN,COST,AVGO,VTI,MDLZ,NKE,AXP,BNS,AIG,DOW,DD,COP,LOW,BIIB,BLK,CB,UBS,EFA,MET,EOG,CL,NVDA,PNC,EPD,VOO,ABT,SPG,NEE
20160218,-0.018956,-0.004388,0.005488,-0.017038,0.016976,-0.016335,-0.008862,-0.008311,-0.016445,-0.015599,0.009552,-0.019755,-0.0057,-0.004096,-0.025478,-0.017891,0.012321,-0.030101,0.004606,-0.0027,0.004606,0.002759,-0.001697,-0.021619,-0.009366,-0.003456,-0.006586,-0.01023,-0.005534,0.050357,0,-0.007185,-0.001134,0.000703,-0.010968,0.004604,0.003642,-0.003428,-0.013416,-0.011716,0.001022,-0.008362,-0.01239,-0.001354,-0.008333,-0.009387,0.01384,0.010572,-0.021267,-0.004141,-0.002087,-0.004024,0.002724,-0.016997,-0.020599,0.003204,-0.015703,-0.016258,-0.008189,-0.016202,-0.011626,0.011027,-0.011143,-0.008545,-0.018432,0.000175,-0.001082,0.006863,-0.011734,-0.004949,0.013265,-0.005082,-0.014976,-0.027625,-0.003993,0.003768,0.007392,0.010073,-0.001219,-0.01424,-0.008752,-0.010396,-0.006193,-0.004118,-0.024771,-0.012223,-0.004704,-0.015092,-0.00516,-0.001783,-0.019204,0.002386,0.086045,-0.017606,-0.004762,-0.004241,-0.003641,0.011491,0.026025
20160219,-0.002285,-0.007089,0.000606,0.018857,-0.000767,0.000173,-0.002063,0.007542,0.010631,0.005105,-0.011354,0.006411,-0.002318,-0.000469,-0.008987,-0.002652,-0.00157,0.008422,0.006556,-0.00203,0.006556,0.003669,-0.024133,0.001799,0.00043,-0.001681,0.007676,0.014337,-0.003975,0.004757,0.004095,0.001958,0.00454,-0.000402,0.004071,0.003164,-0.00099,0.002614,0.008717,0.005492,-0.002105,-0.004766,-0.005462,0.00213,0.005469,0.007581,0.006927,-0.020498,-0.005551,-0.017418,-0.005227,-0.000622,-0.001471,-0.008791,0.013325,0.007514,-0.00076,0.015764,0.007225,-0.011705,0.012465,0,0.001669,-0.000923,-0.008022,0.00948,0.000774,-0.002708,-0.005654,0.004365,0.025392,0.007662,0.000336,0.012591,0.000206,-0.003754,0.012116,0.010342,-0.007567,-0.007512,-0.010301,0,-0.024629,0.011813,0.009072,-0.005317,-0.00593,-0.008661,-0.001112,-0.002296,0.003599,0.00357,0.013316,0.002906,-0.028708,-0.000227,0.005743,0.001004,0.003674
20160222,0.008746,0.016017,-0.001333,0.04599,0.005664,0.012971,0.013439,0.022874,0.024768,0.007918,0.00793,0.009611,0.004157,0.014479,0.0338,0.026821,0.004129,0.015001,0.007173,0.018989,0.007173,0.003884,0.022292,0.013593,0.006271,0.014314,0.006752,0.009532,0.012969,0.005185,0.008972,0.030506,0.003013,0.002912,0.02139,0.006526,0.010733,0.020585,0.011868,-0.010392,0.00799,0.018235,0.009783,-0.003865,0.017246,-0.001567,0.037637,0.019364,0.012797,0.018984,0.001839,0.014461,0.046923,0.019199,0.015857,-0.019577,0.019513,0.021402,-0.001332,0.005509,0.020808,0.006261,0.0225,0.006676,0.036519,0.02005,0.016236,0.006507,0.010235,0.014149,0.003646,0.00023,0.009146,0.01531,0.014594,-0.002763,0.0145,0.016816,-0.003443,0.011062,0.017205,0.004335,0.048068,0.013865,0.016947,0.006873,0.012276,0.022849,0.011313,0.002557,0.035863,0.002224,0.03548,0.019681,0.048365,0.014312,0.016351,-0.000106,0.008279
20160223,-0.022605,-0.02792,-0.014079,-0.011725,-0.006396,-0.04183,-0.00646,-0.022159,-0.015864,-0.015019,-0.003256,-0.016131,-0.003896,-0.01263,-0.030303,-0.044022,-0.008616,0.012951,-0.00947,-0.002995,-0.00947,-0.00569,-0.018739,-0.032895,-0.007428,-0.010273,-0.01049,0.013675,-0.00453,-0.010242,-0.01509,-0.000989,-0.019151,-0.003304,-0.012455,-0.005295,0.005065,-0.030792,-0.018333,-0.008751,-0.009702,-0.003799,-0.006544,-0.018817,-0.011476,-0.025589,-0.016771,-0.004174,-0.026077,-0.008418,-0.00577,-0.01216,-0.008336,-0.024288,-0.000888,-0.014548,-0.033806,-0.032594,-0.007285,0.0063,-0.006964,0.013649,-0.033822,-0.010712,0.003359,-0.015024,0.005782,0.000651,-0.019887,-0.006976,-0.020591,-0.011979,0.001999,-0.018983,-0.012054,0.00932,0.000665,-0.009347,-0.017769,-0.019962,-0.019002,-0.023244,-0.044412,-0.0226,-0.025731,-0.020825,-0.011871,-0.02431,-0.016321,-0.020148,-0.058025,-0.006064,0.002538,-0.01942,-0.035028,-0.012543,-0.019663,0.00132,0.00363
20160224,0.014891,0.003517,0.00357,0.001989,0.008455,0.000356,-0.008898,-0.010187,0.013465,0.005332,0.009798,0.005033,-0.003056,0.004576,-0.002467,0.00424,0.003753,0.009627,0.002218,0.002003,0.002218,0.005036,0.013542,-0.003401,-0.005075,0.000524,0.014946,0.008673,0.000396,0.003021,0.002189,-0.007842,0.007657,0.001406,-0.004158,-0.00641,-0.002601,0.001804,0.002436,-0.001019,0.006723,-0.003269,0.001369,-0.021155,0.008311,0.002578,0.021817,-0.011206,0.004486,0.011432,-0.012398,0.004552,0.021943,0.000392,0.008891,-0.003281,-0.011063,0.01444,0.001344,0.008575,-0.005987,0.008911,0,-0.001031,-0.007253,0.008028,0.020878,0.006879,0.004211,-0.001003,0.001838,-0.001865,0.023344,0.01701,0.005127,0.01722,0.003156,-0.008528,-0.016834,-0.002742,0.00447,0.00323,0.001215,0.010604,-0.006834,-0.006067,0.004149,0.008754,-0.003542,0.003644,0.022052,-0.013095,0.006962,-0.006159,0.026118,0.004706,0.021099,-0.002689,-0.001033
20160225,0.006868,0.014408,0.006011,0.002004,0.013529,0.015497,0.009323,0.002941,0.011134,0.008848,0.007278,0.011402,0.009563,0.012112,0.015664,0.000352,0.005706,0.013707,0.012152,0.018987,0.012152,0.005693,0.014731,0.013914,-0.019365,0.002305,0.002226,0.009951,0.008703,0.012801,0.018018,0.008319,0.010638,0.009932,0.019763,0.010824,0.016623,0.001939,0.011571,-0.002447,0.011258,0.023866,0.011191,0.009897,0.016093,0.012856,0.002329,0.010641,0.01848,0.008953,0.023237,0.011739,0.047644,0.002645,0.006169,0.008616,0.01821,-0.009614,0.01569,0.009717,0.011014,-0.000196,0.038802,0.008775,0.040885,0.041242,-0.012152,0.015695,0.01239,0.013661,-0.000633,0.012614,0.005524,0.016342,0.011833,0.020118,0.032781,0.013726,0.010733,0.008837,0.019284,0.023721,0.003034,0.001166,0.019944,0.018313,0.019022,0.018692,0.011974,0.022303,-0.014672,0.016586,0.0022,0.007776,-0.009491,0.012022,0.010969,0.014643,-0.001379
20160226,0.00155,-0.015355,-0.00317,0.000144,-0.00564,0.009297,0.005816,0.006702,-0.001388,-0.000964,-0.006422,-0.005843,-0.015059,-0.002305,0.030844,-0.011137,-0.001761,-0.022487,-0.002948,-0.011769,-0.002948,-0.023098,0.006077,0.022786,-0.010227,-0.003555,-0.010593,-0.00473,-0.007059,-0.018364,-0.00885,0.001073,-0.007143,-0.022946,-0.00737,-0.010817,-0.013466,0.001659,0.001716,0.005792,-0.004529,-0.003559,-0.011067,0.0118,-0.004764,-0.012375,-0.000387,0.011471,0.013491,-0.022848,0.009397,-0.001781,-0.003875,0.009966,-0.004379,-0.011134,0.003832,0.008573,-0.00752,-0.016306,-0.006979,-0.012956,0.021519,-0.002865,0.005838,-0.009998,0,-0.01268,0.003577,0.002081,-0.007234,-0.011303,-0.032575,0.004831,-0.000807,-0.021405,0.003527,-0.000181,0.010367,-0.005451,0.013306,0.01804,0.032063,0.005822,0.008157,0.000957,-0.007433,0.002621,-0.002588,0.016996,-0.014599,-0.016909,-0.006585,0.012419,0.003049,-0.00184,-0.002776,-0.008023,-0.02866
20160229,-0.00227,-0.008187,-0.019572,-0.004881,-0.005389,-0.02155,-0.008844,-0.023923,-0.009266,-0.010354,-0.004848,-0.01054,-0.009988,-0.007838,-0.014173,-0.010788,-0.005684,-0.002556,0.022022,-0.018525,0.022022,-0.000232,-0.007047,-0.016456,-0.006858,0.002203,-0.003108,-0.016949,-0.008491,-0.007574,-0.00487,-0.01838,-0.008709,-0.00549,-0.004675,-0.004593,0.000487,-0.010349,-0.007423,-0.036043,-0.008846,-0.024821,0.001111,0.007511,0.001294,-0.005141,-0.016079,0.000169,-0.004792,-0.009648,-0.000259,-0.008361,-0.010953,-0.024572,-0.007918,-0.016306,-0.019598,-0.01425,-0.005017,-0.021739,-0.002228,0.002983,-0.018283,-0.009134,-0.026705,-0.009106,-0.006901,-0.006675,-0.005253,-0.008505,0.008722,-0.005833,0.002338,0.006461,-0.007971,-0.003932,-0.016134,0.003611,0.001001,-0.01742,-0.002667,-0.010405,-0.008499,-0.022721,-0.019169,-0.006244,-0.01685,-0.005229,-0.005931,-0.01322,-0.040889,-0.009656,-0.010101,-0.031678,0.014763,-0.008939,-0.019737,-0.003519,0.002666
20160301,0.039715,0.033412,0.014099,0.047998,0.019105,0.05151,0.025395,0.038363,0.027123,0.030153,0.011908,0.034787,0.011708,0.023507,0.053514,0.032239,0.01439,0.001809,0.020645,0.012471,0.020645,0.012984,0.02636,0.062291,0.023229,0.022299,0.02581,0.01273,0.030671,0.02549,0.032898,0.021579,0.024828,0.012983,0.031082,0.005603,0.002599,0.03193,0.036585,0.042943,0.017339,0.031679,0.014165,0.02472,-0.041478,0.036977,0.025989,0.015062,0.034241,0.027966,0.028195,0.024061,-0.016249,0.041357,0.017862,0.044598,0.035826,0.015978,0.011629,0.010278,0.031438,0.00119,0.056275,0.018747,0.019992,0.026565,0.009064,0.010844,0.022633,0.031817,0.024273,0.032621,0.003266,0.033291,0.0238,0.019739,0.021594,0.02195,0.07825,0.033466,0.030035,0.034007,0.018622,0.02236,0.044252,0.034011,0.01887,0.039422,0.026105,0.053589,0.004325,0.025747,0.044324,0.038987,-0.013693,0.024636,0.01523,0.025457,-0.00195
20160302,0.002188,0.007037,0.01747,0.002021,-0.001679,0.009459,0.01004,0.017447,0.001184,5.6E-05,0.008024,-0.003625,0.01625,0.004492,0.016679,0.011726,0.012825,-0.003762,0,-0.001997,0,0.001831,0.005598,0.023019,-0.004207,-0.006656,0.002533,-0.000875,0.010048,0.014363,-0.006054,-0.003288,0.002609,-0.00767,-0.004555,0.000218,-0.003726,0.005405,-0.002331,-0.006065,-0.001128,-0.01136,-0.003113,-0.000383,0.005527,0.010589,0.014201,-0.002584,-0.00291,-0.009923,-0.003019,0.004418,0.00505,-0.002571,-0.011077,0.005856,0.015789,-0.007738,0.003357,0.017597,-0.007995,0.000396,0.000767,0.004168,-0.011591,-0.013291,-0.000599,-0.004264,0.003689,-0.007636,0.004205,-0.019773,0.015081,-0.010547,0.005563,-0.002662,-0.011125,0.005634,-0.00255,-0.000964,-0.008987,-0.012552,0.058909,0.000724,0.010188,0.012896,0.005522,0.027813,0.006905,0.007917,0.030452,-0.003713,0.005801,0.013731,0.029501,0.004237,0.000254,0.003752,-0.002131
20160303,0.007444,-0.011331,-0.003628,-0.004688,-0.003643,0.003347,0.001325,0.004035,-0.003365,-0.008945,0.00796,-0.01067,0.003513,0.003894,0.006711,0.004476,-0.004413,-0.001057,0.002433,-0.003002,0.002433,0.004341,0.00131,0.014448,0.007482,0.018763,0.009264,0.009635,-0.003252,0.011005,0.003443,0.004535,-0.001115,0.008441,-0.005249,0.018567,0.01187,0.005913,-0.001669,-0.011187,-0.000188,0.004129,-0.015108,0.011492,0.004424,0.001541,-0.008893,-0.000334,0.007328,-0.010923,0.007318,0.003549,0.006071,-0.019097,0.005789,0.013992,0.005922,0.006415,0.007604,-0.010403,-0.008731,0.014849,0.001149,0.008606,-0.009779,0.009842,0.030857,0.006077,0.008269,0.001364,0.001283,0.004173,-0.007788,0.002628,0.00494,0.016012,-0.012054,0.016982,0.016736,0.008489,-0.000403,-0.003862,0.056728,0.012158,-0.018344,-0.010988,-0.004393,0.01599,0.009746,0.009045,0.033582,0.007901,-0.008804,0.010976,0.016014,0.003671,-0.013218,0.010856,-0.006586
20160304,0.014877,-0.006113,-0.001335,-0.004069,-0.001406,0.001501,0.007942,0.006831,-0.01086,-0.002148,-0.001579,-0.001873,0.007846,0.003279,0.002963,0.00457,-0.001542,0.009676,0.009442,-0.006022,0.009442,0.003412,0.001635,0,0.015726,-0.003441,-0.003004,-0.009779,-0.000384,0,0,-0.000164,-0.002605,0.008471,-0.000135,0.013189,0.012052,-0.000267,0.003454,0.00096,0.004329,0.003934,0.004199,0.014959,0.00921,-0.004462,0.005346,0.012206,0.009721,-0.007059,0.009269,0.003486,0.00926,-0.002142,-0.005881,0.001574,0.006377,0.006124,-0.001006,0.004778,-0.005759,0.008779,-0.000383,0.00783,-0.00328,0.006043,-0.000145,0.000915,0.000365,0.003696,-0.00409,0.013854,-0.004617,0.063569,0.003441,0.005969,-0.003416,0.003443,0.021033,0.000574,0.013911,0.020514,0.06639,0.006578,-0.017496,0.001919,-0.005601,-0.000605,0.007328,-0.001415,0.031191,0.008135,-0.003063,0.008316,-0.001244,0.003221,0.009274,0.005623,0.02392
20160307,-0.011067,-0.01922,0.02637,-0.021456,0.002254,-0.001832,-0.005581,-0.000798,-0.024541,-0.022127,0.005273,-0.023856,-0.004671,0.000798,-0.000739,0.031161,0.00772,0.016622,0.005436,0.002693,0.005436,-0.002267,0.010121,-0.005137,-0.003527,0.00924,-0.013057,0.004858,0.010753,0.017054,0.012404,-0.000328,0.012687,-0.0075,-0.026522,-0.006244,-0.018577,0.017774,-0.019434,0.009111,0.003124,0.004452,-0.000256,0.014739,0.00529,0.027507,0.012153,0.015115,-0.0095,0.027978,0.013899,0.000993,-0.000825,0.016974,-0.003776,-0.006288,-0.006337,0.011801,-0.008662,-0.002717,-0.011925,0.00058,-0.001531,0.008964,-0.00097,0.002814,0.011045,-0.013168,0.010931,-0.00756,-0.004839,-0.007288,-0.018091,-0.017459,0.002057,-0.009494,-0.032811,0.01218,0.021272,0.006883,-0.010539,0.024217,0.006809,0.005398,0.021141,0.009173,0.001451,0.003634,-0.001242,0.012284,0.056855,-0.008656,-0.006452,-0.003895,0.042359,0.001088,0,0.005692,0.0014
20160308,-0.008246,0.01215,-0.021667,-0.004513,-0.004872,-0.019353,-0.007593,-0.020371,0.001892,-0.001712,-0.001049,0.001024,-0.000481,-0.010918,-0.034738,-0.021286,0.004788,0.002209,-0.002451,-0.014434,-0.002451,0.007044,-0.012282,-0.036611,-0.007251,-0.015796,-0.011364,0.004359,-0.003609,-0.007706,-0.005474,-0.000821,-0.003316,0.004937,-0.018349,0.005857,0.007927,-0.045431,-0.016421,-0.018193,-0.002304,-0.019149,0.010841,-0.00478,-0.007499,-0.003459,-0.01576,-0.004475,-0.024139,-0.011043,-0.003672,-0.011404,-0.000206,-0.015635,0.015666,0.001024,-0.022566,-0.039288,0.0063,-0.00545,-0.006897,-0.009664,-0.041395,-0.006713,-0.013731,-0.012844,-0.021417,-0.002317,-0.0173,0.002148,-0.006706,0.001606,0.018762,-0.027036,-0.012417,-0.008387,0.009452,0.007288,0.000877,-0.013863,-0.01869,-0.018235,-0.06715,0.003109,-0.030573,-0.019374,-0.009118,-0.019312,-0.009771,-0.024971,-0.065059,-0.000592,-0.018244,-0.021734,-0.068924,-0.011251,-0.000255,-0.009817,0.008737
20160309,0.000891,0.02304,-0.002783,-0.00141,0.005837,0.005784,-0.000333,-0.005301,0.014916,0.01624,-0.002888,0.01665,-0.001204,0.00494,0.006126,0.045977,-0.002287,-0.007496,0.009652,0.012943,0.009652,0.011056,0.00998,0.002436,0.007478,-0.001636,0.008406,-0.005445,-0.001716,0.009635,0.00865,-0.004603,0.020702,0.004612,0.00085,0.016517,0.008186,0.000688,0.0038,-0.02579,-0.000687,0.019342,0.010302,0.020506,0.001458,-0.010866,-0.009722,0.004168,-0.011148,-0.009362,0.017445,0.005166,-0.003096,-0.015397,0.015052,0.012549,-0.002258,0.024153,0.014943,0.007397,-0.009201,0.006831,-0.015994,-0.010535,0.019513,0.019845,0.008372,0.004969,0.004034,0.007601,0.00711,0.002978,0.013912,0.016687,0.004851,0.013775,-0.024745,-0.006394,0.021687,-0.006547,0.00471,-0.001259,0.011134,-0.001972,-0.021509,0.024688,0.0129,0.003692,0.003767,0.005266,0.024093,0.006664,-0.00063,-0.00529,0.001284,0.005497,0.002808,0.000405,0.007016
20160310,0.000494,-0.014951,-0.00267,-0.000965,0.002808,-0.008626,-0.003661,-0.005739,-0.001767,0.010748,0.008689,0.009319,-0.008197,0.000802,0.009893,0.012066,-0.000382,-0.001777,-0.000621,-0.005044,-0.000621,0.009373,0.012474,0.005346,0.00794,-0.006349,-0.006975,-0.001111,0.012987,-0.001567,-0.011175,0.008175,-0.00833,0.005788,-0.006508,0.008645,0.003025,0.005911,-0.003326,0.000923,-0.001249,-0.002837,0.002842,-0.005974,0.00953,-0.009155,0.001347,0.000651,0.007404,0.009222,-0.01135,0.000549,-0.004348,-0.009699,-0.01152,-0.005233,-0.006288,-0.009483,-0.011739,-0.007071,0.007885,0.005815,0.001625,0.003114,-0.002517,-0.008255,0.002039,0.000693,0.013516,0.001741,0.001455,-0.002512,-0.001176,0.017329,-0.000296,-0.006675,0.009429,-0.00508,-0.010506,-0.000969,0.001427,-0.020331,-0.000512,-0.002117,-0.014433,-0.010112,-0.001528,0.000613,-0.001609,0.005952,0.000138,0.003678,-0.001576,0.006145,-0.005983,0.000547,-0.006365,0.001264,-0.004903
20160311,0.010774,0.019597,0.000122,0.019108,0.00532,0.012455,0.01336,0.032158,0.019475,0.01964,0.001305,0.017346,-0.006441,0.016137,0.039186,0.006813,0.004014,-0.00356,0.014644,0.030754,0.014644,-0.000663,0.01632,0.039159,0.00822,0.009275,0.013534,0.020415,0.003017,0.015479,0.023653,0.024654,0.017531,0.005259,0.02008,-0.003614,-0.015714,0.02487,0.01945,0.025101,0.012446,0.026676,0.013086,0.021125,0.01416,0.000308,0.003845,0.013747,0.019335,0.011394,0.017343,0.016557,0.005926,0.017889,0.009298,0.006183,0.024045,0.023684,0.010268,0.022323,0.001217,-0.01561,0.054767,0.009512,0.033639,0.014053,0.023695,0.002263,0.010272,0.020274,0.025584,0.013507,-0.001047,0.030467,0.016951,0.016559,0.02038,0.012085,0.020152,0.026193,0.030328,0.026866,0.038176,0.020085,0.030837,0.045109,0.019983,0.039828,0.026137,0.047337,0.040266,0.002052,0.017045,0.014799,0.034394,0.016229,0.034333,0.016614,0.001124
20160314,0.002542,0.001884,0.002677,0.006601,-0.000464,-0.003707,-0.002307,-0.003795,0.004387,0.005049,-0.001043,0.007209,-0.007095,-0.001282,-0.010877,-0.003383,0.00019,0.002829,-0.006144,-0.013115,-0.006144,0.001991,-0.01039,-0.007444,-0.004926,0.008883,0.001183,0.002958,-0.002256,0.00295,-0.006418,0.000959,-0.005743,-0.006515,-0.001954,-0.000518,0,-0.0208,0.003274,0.000346,-0.000432,-0.009007,0.011107,-0.00214,0.002327,-0.012931,-0.002489,0.013721,-0.002923,0.009035,-0.004322,-0.001374,0.000827,-0.018262,0.001351,-0.004769,0.000742,-0.011199,0.006576,-0.009913,0.018406,-0.000196,-0.003462,0.004662,-0.019935,-0.008582,0.004686,-0.002073,-0.008027,0.006056,-0.000859,-0.004292,-0.000262,-0.004569,-0.001163,-0.002833,0.01215,0.00185,-0.006372,-0.000378,-0.006717,-0.008303,-0.012586,0.008735,-0.007585,-0.005388,-0.001751,-0.004125,-0.002093,-0.00791,-0.005321,-0.001901,0.002483,-0.006713,-0.002909,-0.001506,0.00322,-0.011028,0.000173
20160315,0.020094,0.007899,0.004975,0.006366,0.000929,0.001353,0.00033,0.002005,0.007098,-0.002957,0.005219,0.00044,0.001725,-0.00163,-0.005132,0.000106,0.002474,0.010837,0.004867,-0.018605,0.004867,-0.001104,0.007,-0.001875,-0.005633,-0.005769,0.00287,0.006753,-0.012434,0.001261,0.001034,-0.002955,-0.001444,0.004968,0.005875,0,-0.002419,-0.002859,0.005514,-0.00975,0.003708,-0.027792,0.004312,-0.002145,-0.008771,-0.006862,-0.008831,0.000158,-0.009512,-0.011276,-0.000723,-0.00167,-0.005577,-0.020102,-0.002453,0.001567,0.007409,-0.002489,0.001584,-0.036125,0.007332,-0.002546,-0.018526,0.001283,-0.034196,0.005,0.002968,0.002078,0.002158,0.007054,0.004828,0.004537,0.009891,0.002228,-0.008053,-0.014205,0.009702,-0.005708,-0.002565,0.002837,-0.00179,-0.007425,-0.004499,0.004811,-0.028863,-0.010923,-0.002004,-0.004142,-0.009441,-0.002506,-0.015646,0.005129,-0.004954,-0.00035,-0.004585,-0.001292,-0.014815,0.002763,-0.002072
20160316,0.013291,0.014182,0.000604,-0.004766,-0.003248,-0.00473,-0.003633,-0.008803,0.013644,0.010655,0.00649,0.009046,0.000369,0.005787,-0.01916,0.011987,0.010253,-0.001469,-0.00406,-0.016926,-0.00406,-0.0042,0.001264,-0.008453,0.00618,0.002036,0.008586,0.005705,-0.009157,0.012801,0.038203,0.000401,0.007954,-0.003164,0.006397,0.007673,0.003395,0.001639,0.007274,0.005377,0.002955,0.012406,0.000729,0.018091,-0.002602,-0.016332,-0.006392,0.009576,-0.009801,0.009392,0.019305,0.006397,0.012462,-0.004593,0.009592,0.005061,-0.006129,0.001996,-0.001977,0.017406,0.009986,0,-0.010617,0.002465,-0.036184,0.060076,0.00761,0.005252,0.007357,0.004857,0.014158,-0.001581,-0.000778,0.001078,0.00626,0.001921,0.007492,0.007935,0.019717,-0.002075,0.009364,0.005252,0.051218,0.009302,0.002037,-0.00018,-0.000418,-0.046346,0.008825,-0.000457,0.019427,0.001312,0.029869,-0.012822,0.032245,0.005985,0.007018,0.004508,0.013149
20160317,-0.001604,0.005704,0.014842,-0.025824,-0.006238,-0.002885,0.026185,0.003835,-0.010341,0.002296,0.009028,0.001479,0.017335,0.006344,0.006762,0.015618,0.007893,-0.007942,0.018379,0.010331,0.018379,0.015982,0.009151,0.014681,0.00998,0.011784,0.014021,0.003296,-0.007894,0.01554,0.009697,-0.002962,0.011119,0.010314,0.01064,0.017699,0.004189,0.016224,0.015554,0.001042,0.00528,-0.017581,-0.002914,0.026566,-0.015003,-0.018678,0.001559,0.024536,0.015743,-0.008307,0.019413,0.006307,0.013848,-0.008613,0.014616,0.016387,0.0037,0.034491,0.001287,-0.047186,-0.002011,-0.005104,0.027425,0.020458,-0.00022,0.014433,0.011329,0.004858,0.008194,0.009016,-0.003057,0.007691,-0.001428,0.019646,0.007679,-0.022531,0.021339,0.006365,0.033417,0.005103,0.014607,0.022641,0.027227,0.003253,-0.018059,0.023558,0.012892,0.032399,0.007698,0.007083,0.019456,0.017181,-0.008459,0.006022,0.022312,0.006325,0.002738,0.022888,0.010331
20160318,0.001134,-0.021405,0.001189,-0.013156,0.00712,0.029447,-0.001292,0.016288,0.003873,-0.000244,-0.014315,-0.004048,0.004834,-0.001222,0.029105,0.008257,-0.007272,-0.007413,-0.001264,0.003749,-0.001264,-0.003714,0.021889,0.016103,0.026605,-0.004016,-0.016296,0.003591,0.013972,0.00034,0.021423,0.017586,0.004966,-0.005694,0.00875,-0.007381,-0.012674,-0.013684,0.009846,0.009575,0.009649,0.022596,0.00747,-0.011825,0.010066,0.022125,0.004087,0.024943,0.030672,0.008265,-0.012773,0.003693,0.002125,0.021409,0.007683,0.009728,0.015483,0.016129,0.004648,0.027367,0.002519,0.000197,0.016634,0.011952,-0.011991,-0.0001,0.000692,0.007571,0.008657,-0.007277,-0.00196,-0.000673,-0.004485,0.006203,0.004437,-0.000981,-0.003007,0.018975,-0.008949,0.009966,0.005058,0.00418,0.000233,0.012294,0.018148,0.001813,0.012232,0.009052,-0.001736,0.014746,-0.011373,0.008875,0.030165,0.011268,0.011905,0.003728,0.01241,-0.000829,0.001437
20160321,-9.4E-05,0.006917,-0.006888,0.003441,-0.002047,-0.000331,0.005498,0.002572,0.003589,0.006087,0.009336,0.008936,0.002044,0.001419,0.003626,-0.012796,0.003757,0.015235,-0.00014,0.021053,-0.00014,0.001535,-0.010404,0.001378,-0.006499,-0.00746,0.001339,-0.002589,0.010526,0.01047,0.003134,0.000158,-0.004942,0.002468,-0.000136,0.004278,0.002925,0.018634,0.000433,0.010309,-0.002964,-0.009899,-0.002176,-0.001561,-0.013769,-0.002069,0.012018,0.014183,-0.008312,0.026587,0.000706,0.001452,0.001211,0.024099,-0.004646,0.005174,0.001452,-0.005212,0.001575,-0.009866,-0.01005,0.000986,-0.012938,0.001524,0.018187,0.008358,-0.00304,0.001584,-0.001226,0.003619,0.004679,-0.007862,0.005158,0.002623,0.00096,-0.001227,0.027465,-0.000163,-0.001847,-0.002607,-0.002323,-0.004471,-0.010228,0.00387,0.021014,-0.001693,-0.008819,0.010766,-0.001565,-0.004918,0.004363,-0.000709,0.002958,0.000464,-0.031765,-0.003821,-0.000736,-0.009563,-0.007848
20160322,0.007648,0.003899,0.005979,0.011733,0.000932,-0.003639,-0.000965,-0.005921,0.003576,-0.001806,-0.007451,-0.002768,-0.006961,-0.000537,-0.00578,-0.009747,-0.004304,-0.001471,0.000469,0.010309,0.000469,-0.003722,-0.000618,-0.005046,0.011842,-0.008938,0.000501,-0.003206,0.004356,-0.003566,-0.005528,0.010099,0.003193,-0.007583,-0.01098,-0.018765,-0.011666,-0.017092,-0.006389,0.024556,0.000425,0.026602,8.1E-05,-0.002084,-0.00359,0.001595,-0.003639,-0.005447,-0.013373,0.011331,-0.000705,-0.00058,-0.005143,0.015721,-0.008977,0.002662,-0.00145,-0.022863,0.001966,0.023772,0.004738,-0.011825,-0.003855,-0.002758,0.010535,0.007006,0.009426,-0.002395,-0.002105,-0.003051,-0.023028,-0.009282,-0.011108,0.012231,-0.000288,-0.019169,0.002781,-0.009802,0.000822,0.0028,-0.005627,-0.009912,-0.0155,0.000399,0.013162,-0.005147,-0.010462,-0.006509,-0.001742,-0.009436,-0.00079,-0.012353,-0.001769,-0.00406,0.017821,-0.000533,0.006624,-0.003103,-0.004508
20160323,-0.005529,-0.001849,-0.004399,0.016325,0.01043,-0.00498,0.000322,-0.01211,0.002584,-0.003631,-0.00233,-0.003276,0.000967,-0.006603,-0.010174,-0.02,-0.005638,-0.006041,-0.008581,-0.006254,-0.008581,-0.000879,-0.009901,-0.023283,-0.000246,-0.007686,-0.010356,-0.002833,0.000943,-0.018231,-0.015225,0.013826,-0.015912,0.000397,0.013021,0.003411,0.006721,-0.00883,0.004032,-0.012349,-0.003881,-0.019826,0.002988,-0.013229,-0.005871,-0.007325,-0.0198,-0.016726,-0.000778,-0.038839,-0.011762,-0.01185,0.004561,-0.027353,-0.005556,-0.006815,-0.003146,-0.006581,-0.011772,-0.010428,-0.009262,0.002792,-0.022059,0.000191,0.014754,-0.008721,-0.02925,0.002401,-0.005272,-0.001577,-0.01008,0.013026,0.008408,-0.011437,-0.008157,0.000752,-0.037905,0.00033,-0.016845,-0.005212,-0.001366,-0.002816,-0.04938,-0.006246,-0.016113,-0.00291,-0.004496,-0.026206,-0.01012,-0.015423,-0.020553,0.00345,0.017134,-0.005824,-0.033028,-0.006396,-0.006093,-0.004299,0.005554
